severity,kind,sku,slug,name,detail,fixedTo
"review","no-variant","OHS-1757","jaquar-overhead-shower-140mm-round-shape-single-flow-with-air-effect-abs-body-face-plate-plated-with-rubit-cleaning-system-ohs-1757","Overhead Shower ø140mm Round Shape Single Flow with Air Effect (ABS Body & Face Plate Plated) with Rubit Cleaning System","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OHS-1759","jaquar-overhead-shower-180mm-round-shape-single-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-56-1-2-bsp-1-2-bsp-sq-150-06-ohs-1759","Overhead Shower ø180mm Round Shape Single Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System 56 ½""BSP ½""BSP SQ.150 06","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OHS-1765","jaquar-overhead-shower-250mm-round-shape-single-abs-body-face-plate-chrome-plated-with-rubit-cleaning-system-ohs-blm-1765-overhead-shower-250mm-round-shape-single-abs-body-with-face-plate-black-matt-with-rubit-cleaning-system-ohs-1765","Overhead Shower ø250mm Round Shape Single (ABS Body & Face Plate Chrome Plated) with Rubit Cleaning System OHS-BLM-1765 Overhead Shower ø250mm Round Shape Single (ABS Body with Face Plate Black Matt) with Rubit Cleaning System","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OHS-1765","jaquar-overhead-shower-250mm-round-shape-single-abs-body-face-plate-chrome-plated-with-rubit-cleaning-system-ohs-blm-1765-overhead-shower-250mm-round-shape-single-abs-body-with-face-plate-black-matt-with-rubit-cleaning-system-ohs-1765","Overhead Shower ø250mm Round Shape Single (ABS Body & Face Plate Chrome Plated) with Rubit Cleaning System OHS-BLM-1765 Overhead Shower ø250mm Round Shape Single (ABS Body with Face Plate Black Matt) with Rubit Cleaning System","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OHS-1769","jaquar-overhead-shower-140mm-round-shape-multi-chrome-flow-with-air-effect-abs-body-face-plate-chrome-plated-with-rubit-cleaning-system-hand-showers-55-1-2-bsp-180-1-2-bsp-532-01-15-105-ohs-1769","Overhead Shower ø140mm Round Shape Multi Chrome Flow with Air Effect (ABS Body & Face Plate Chrome Plated) with Rubit Cleaning System Hand Showers 55 1/2"" BSP Ø 180 ½""BSP 532 01 15° Ø105","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OHS-1779","jaquar-overhead-shower-120mm-round-shape-multi-flow-with-cascade-effect-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-022-psb-1-2-01-ohs-1779","Overhead Shower ø120mm Round Shape Multi Flow with Cascade Effect (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System 022 PSB""½ 01","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OHS-1787","jaquar-overhead-shower-100mm-cylindrical-shape-multi-flow-rain-massage-mist-chrome-plated-abs-body-with-gray-face-plate-with-rubit-cleaning-system-1-2-bsp-57-1-2-bsp-120-57-120-ohs-1787","Overhead Shower ø100mm Cylindrical Shape Multi Flow (Rain, Massage & Mist), Chrome Plated (ABS Body with Gray Face Plate) with Rubit Cleaning System ½""BSP 57 ½""BSP Ø120 57 Ø120","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OHS-1789","jaquar-overhead-shower-120mm-round-shape-single-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-190-ohs-1789","Overhead Shower ø120mm Round Shape Single Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System Ø190","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OHS-1789","jaquar-overhead-shower-120mm-round-shape-single-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-190-ohs-1789","Overhead Shower ø120mm Round Shape Single Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System Ø190","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OHS-1799","jaquar-overhead-shower-120mm-round-shape-multi-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-showers-single-flow-hand-showers-ohs-1799","Overhead Shower ø120mm Round Shape Multi Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System Showers | Single Flow Hand Showers","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OHS-1801","jaquar-single-overhead-shower-150mm-round-shape-single-plate-flow-brass-body-chrome-plated-with-gray-face-plate-with-self-cleaning-function-205x100-63-f-w-in-a-i-l-s-l-hedm-m-a-in-x-2-4-8-0-1-2-bsp-25-1-2-bsp-891-180-ohs-1801","Single Overhead Shower ø150mm Round Shape Single Plate Flow (Brass Body Chrome Plated with Gray Face Plate) with Self Cleaning Function 205x100 63 F W in a i l s l hedM M a in x 2 4 8 0 1/2""BSP 25 ½""BSP 891 Ø180","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OHS-1843","jaquar-victorian-shower-head-round-200mm-bell-type-single-flow-body-face-plate-brass-with-chrome-plated-with-rubit-cleaning-system-ohs-1843","Victorian Shower Head Round ø200mm (Bell Type) Single Flow (Body & Face Plate Brass with Chrome Plated) with Rubit Cleaning System","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OHS-1989","jaquar-overhead-shower-100mm-round-shape-single-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-1-2-bsp-120-07-1-2-bsp-26-180-ohs-1989","Overhead Shower ø100mm Round Shape Single Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System ½""BSP Ø120 07 ½""BSP 26 Ø180","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OHS-1999","jaquar-overhead-shower-100mm-round-shape-multi-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-ohs-1999","Overhead Shower ø100mm Round Shape Multi Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OHS-35495","jaquar-overhead-shower-150x150mm-squarel-shape-single-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-ohs-35495","Overhead Shower 150X150mm Squarel Shape Single Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OHS-35495","jaquar-overhead-shower-150x150mm-squarel-shape-single-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-ohs-35495","Overhead Shower 150X150mm Squarel Shape Single Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System","Active product with no variants — cannot be priced or bought",""
"review","price-in-name","OHS-35497","jaquar-overhead-shower-200x200mm-square-shape-flow-abs-body-chrome-plated-with-gray-face-with-rubit-cleaning-system-60-150-170-555-205-ohs-35497","Overhead Shower 200X200mm Square Shape Flow (ABS Body Chrome Plated with Gray Face with Rubit Cleaning System 60 150 170 555 205","Looks like a price or a model number in the title: 150, 170, 555, 205",""
"review","no-variant","OHS-35497","jaquar-overhead-shower-200x200mm-square-shape-flow-abs-body-chrome-plated-with-gray-face-with-rubit-cleaning-system-60-150-170-555-205-ohs-35497","Overhead Shower 200X200mm Square Shape Flow (ABS Body Chrome Plated with Gray Face with Rubit Cleaning System 60 150 170 555 205","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OHS-497N","jaquar-276-overhead-shower-190mm-round-shape-single-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-ohs-497n","276 Overhead Shower ø190mm Round Shape Single Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OHS-497N","jaquar-276-overhead-shower-190mm-round-shape-single-flow-abs-body-chrome-plated-with-gray-face-plate-with-rubit-cleaning-system-ohs-497n","276 Overhead Shower ø190mm Round Shape Single Flow (ABS Body Chrome Plated with Gray Face Plate) with Rubit Cleaning System","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OHS-85857","jaquar-alive-maze-prime-single-function-shower-450-aisi-304-stainless-steel-in-chrome-fi-nish-with-rgb-light-remote-control-installation-kit-for-false-ceiling-chromo-therapy-rgb-led-x-0-23w-with-12v-supply-smps-including-controller-connecting-100-240v-50-60hz-registered-design-no","Alive- Maze Prime Single Function Shower 450 AISI 304 stainless steel in chrome fi nish with RGB light remote control & installation kit for false ceiling • Chromo therapy (RGB): LED x 0.23W with 12V Supply (SMPS) including Controller, connecting 100-240V, 50-60Hz Registered design no.276014","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OHS-85857","jaquar-alive-maze-prime-single-function-shower-450-aisi-304-stainless-steel-in-chrome-fi-nish-with-rgb-light-remote-control-installation-kit-for-false-ceiling-chromo-therapy-rgb-led-x-0-23w-with-12v-supply-smps-including-controller-connecting-100-240v-50-60hz-registered-design-no","Alive- Maze Prime Single Function Shower 450 AISI 304 stainless steel in chrome fi nish with RGB light remote control & installation kit for false ceiling • Chromo therapy (RGB): LED x 0.23W with 12V Supply (SMPS) including Controller, connecting 100-240V, 50-60Hz Registered design no.276014","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OHS-85859M","jaquar-alive-maze-overhead-shower-200x300mm-round-edge-rectangular-head-single-flow-body-face-plate-stainless-steel-with-chrome-finish-with-rubit-system-cleaning-system-registered-design-no-276014-279-1-2-bsp-54-022-340-ohs-85859m","Alive Maze Overhead Shower 200X300mm Round Edge & Rectangular Head Single Flow (Body & Face Plate Stainless Steel with Chrome finish) with Rubit System Cleaning System Registered design no.276014 279 1/2""BSP 54 022 340","No image of any kind — renders the 'photo coming soon' tile",""
"review","price-in-name","OHS-85859M","jaquar-alive-maze-overhead-shower-200x300mm-round-edge-rectangular-head-single-flow-body-face-plate-stainless-steel-with-chrome-finish-with-rubit-system-cleaning-system-registered-design-no-276014-279-1-2-bsp-54-022-340-ohs-85859m","Alive Maze Overhead Shower 200X300mm Round Edge & Rectangular Head Single Flow (Body & Face Plate Stainless Steel with Chrome finish) with Rubit System Cleaning System Registered design no.276014 279 1/2""BSP 54 022 340","Looks like a price or a model number in the title: 022, 340",""
"review","no-variant","OHS-85859M","jaquar-alive-maze-overhead-shower-200x300mm-round-edge-rectangular-head-single-flow-body-face-plate-stainless-steel-with-chrome-finish-with-rubit-system-cleaning-system-registered-design-no-276014-279-1-2-bsp-54-022-340-ohs-85859m","Alive Maze Overhead Shower 200X300mm Round Edge & Rectangular Head Single Flow (Body & Face Plate Stainless Steel with Chrome finish) with Rubit System Cleaning System Registered design no.276014 279 1/2""BSP 54 022 340","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OK-APH-SS","ozone-furniture-fittings-furniture-fittings-ok-aph-ss","FURNITURE FITTINGS FURNITURE FITTINGS","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-ASM","ozone-ergotec-square-rail-ok-asm","ERGOTEC SQUARE RAIL","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-BPO-02-L","ozone-for-cabinet-width-200mm-for-cabinet-width-200mm-for-cabinet-width-150mm-ok-bpo-02-l","FOR CABINET WIDTH 200MM FOR CABINET WIDTH 200MM FOR CABINET WIDTH 150MM","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-BPO-02-R","ozone-for-cabinet-width-200mm-for-cabinet-width-200mm-for-cabinet-width-150mm-ok-bpo-02-r","FOR CABINET WIDTH 200MM FOR CABINET WIDTH 200MM FOR CABINET WIDTH 150MM","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-BPO-200MM","ozone-oe-rs-m-600x1400mm-black-oe-rs-m-600x1400mm-silver-ok-bpo-200mm","OE-RS-M 600x1400MM BLACK OE-RS-M 600x1400MM SILVER","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-BPO-300MM","ozone-oe-rs-m-600x1400mm-black-oe-rs-m-600x1400mm-silver-ok-bpo-300mm","OE-RS-M 600x1400MM BLACK OE-RS-M 600x1400MM SILVER","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-BPO-GB-02-L","ozone-for-cabinet-width-200mm-for-cabinet-width-200mm-for-cabinet-width-150mm-ok-bpo-gb-02-l","FOR CABINET WIDTH 200MM FOR CABINET WIDTH 200MM FOR CABINET WIDTH 150MM","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-BPO-GB-02-R","ozone-for-cabinet-width-200mm-for-cabinet-width-200mm-for-cabinet-width-150mm-ok-bpo-gb-02-r","FOR CABINET WIDTH 200MM FOR CABINET WIDTH 200MM FOR CABINET WIDTH 150MM","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-BPO-SL50","ozone-saucer-organiser-ok-bpo-sl50","SAUCER ORGANISER","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-DR-N","ozone-kitchen-tall-unit-universal-magic-corner-ok-dr-n","KITCHEN TALL UNIT UNIVERSAL MAGIC CORNER","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-LU-FS-HD","ozone-ultra-heavy-duty-bi-fold-ok-lu-fs-hd","ULTRA HEAVY DUTY BI-FOLD","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-LU-FS-M","ozone-ultra-heavy-duty-bi-fold-ok-lu-fs-m","ULTRA HEAVY DUTY BI-FOLD","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-MC-900MM","ozone-kitchen-tall-unit-universal-magic-corner-ok-mc-900mm","KITCHEN TALL UNIT UNIVERSAL MAGIC CORNER","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-MFPO","ozone-multi-functional-pull-out-ok-mfpo","MULTI FUNCTIONAL PULL-OUT","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-PP-N","ozone-gas-pumps-gas-pumps-ok-pp-n","GAS PUMPS GAS PUMPS","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-PP-N-09-100N-GREY","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-n-09-100n-grey","OK-LU-BF-HD STD GREY K 11,900","No image of any kind — renders the 'photo coming soon' tile",""
"review","price-in-name","OK-PP-N-09-100N-GREY","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-n-09-100n-grey","OK-LU-BF-HD STD GREY K 11,900","Looks like a price or a model number in the title: 11,900",""
"review","missing-image","OK-PP-N-09-150N-GREY","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-n-09-150n-grey","OK-LU-BF-HD STD GREY K 11,900","No image of any kind — renders the 'photo coming soon' tile",""
"review","price-in-name","OK-PP-N-09-150N-GREY","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-n-09-150n-grey","OK-LU-BF-HD STD GREY K 11,900","Looks like a price or a model number in the title: 11,900",""
"review","missing-image","OK-PP-N-09-200N-GREY","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-n-09-200n-grey","OK-LU-BF-HD STD GREY K 11,900","No image of any kind — renders the 'photo coming soon' tile",""
"review","price-in-name","OK-PP-N-09-200N-GREY","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-n-09-200n-grey","OK-LU-BF-HD STD GREY K 11,900","Looks like a price or a model number in the title: 11,900",""
"review","missing-image","OK-PP-N-09-50N-GREY","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-n-09-50n-grey","OK-LU-BF-HD STD GREY K 11,900","No image of any kind — renders the 'photo coming soon' tile",""
"review","price-in-name","OK-PP-N-09-50N-GREY","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-n-09-50n-grey","OK-LU-BF-HD STD GREY K 11,900","Looks like a price or a model number in the title: 11,900",""
"review","missing-image","OK-PP-SC","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-sc","OK-LU-BF-HD STD GREY K 11,900","No image of any kind — renders the 'photo coming soon' tile",""
"review","price-in-name","OK-PP-SC","ozone-ok-lu-bf-hd-std-grey-k-11-900-ok-pp-sc","OK-LU-BF-HD STD GREY K 11,900","Looks like a price or a model number in the title: 11,900",""
"review","missing-image","OK-SC-02-L","ozone-kitchen-tall-unit-universal-magic-corner-ok-sc-02-l","KITCHEN TALL UNIT UNIVERSAL MAGIC CORNER","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-SC-02-R","ozone-kitchen-tall-unit-universal-magic-corner-ok-sc-02-r","KITCHEN TALL UNIT UNIVERSAL MAGIC CORNER","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","OK-TU-12B","ozone-for-cabinet-width-300mm-for-cabinet-width-300mm-ok-tu-12b","FOR CABINET WIDTH 300MM FOR CABINET WIDTH 300MM","No image of any kind — renders the 'photo coming soon' tile",""
"review","missing-image","ONS-WHT-10953NBIUF","jaquar-close-slim-seat-cover-for-10853s300ufsm-3-200-close-slim-seat-cover-for-10753p180ufsm-10753ns250ufsm-10955p180ufsm-15851s300ufsm-3-200-ons-wht-10953nbiuf","CLOSE SLIM SEAT COVER FOR 10853S300UFSM 3,200 CLOSE SLIM SEAT COVER FOR 10753P180UFSM, 10753NS250UFSM, 10955P180UFSM, 15851S300UFSM 3,200","No image of any kind — renders the 'photo coming soon' tile",""
"review","price-in-name","ONS-WHT-10953NBIUF","jaquar-close-slim-seat-cover-for-10853s300ufsm-3-200-close-slim-seat-cover-for-10753p180ufsm-10753ns250ufsm-10955p180ufsm-15851s300ufsm-3-200-ons-wht-10953nbiuf","CLOSE SLIM SEAT COVER FOR 10853S300UFSM 3,200 CLOSE SLIM SEAT COVER FOR 10753P180UFSM, 10753NS250UFSM, 10955P180UFSM, 15851S300UFSM 3,200","Looks like a price or a model number in the title: 3,200, 3,200",""
"review","no-variant","ONS-WHT-10953NBIUF","jaquar-close-slim-seat-cover-for-10853s300ufsm-3-200-close-slim-seat-cover-for-10753p180ufsm-10753ns250ufsm-10955p180ufsm-15851s300ufsm-3-200-ons-wht-10953nbiuf","CLOSE SLIM SEAT COVER FOR 10853S300UFSM 3,200 CLOSE SLIM SEAT COVER FOR 10753P180UFSM, 10753NS250UFSM, 10955P180UFSM, 15851S300UFSM 3,200","Active product with no variants — cannot be priced or bought",""
"review","missing-image","ONS-WHT-10961BIUFSMTL","jaquar-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-4-150-closing-seat-cover-for-15851s-3-800-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-ons-wht-10961biufsmtl","CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 4,150 CLOSING SEAT COVER FOR 15851S 3,800 CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900","No image of any kind — renders the 'photo coming soon' tile",""
"review","price-in-name","ONS-WHT-10961BIUFSMTL","jaquar-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-4-150-closing-seat-cover-for-15851s-3-800-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-ons-wht-10961biufsmtl","CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 4,150 CLOSING SEAT COVER FOR 15851S 3,800 CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900","Looks like a price or a model number in the title: 4,150, 3,800, 3,900",""
"review","no-variant","ONS-WHT-10961BIUFSMTL","jaquar-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-4-150-closing-seat-cover-for-15851s-3-800-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-ons-wht-10961biufsmtl","CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 4,150 CLOSING SEAT COVER FOR 15851S 3,800 CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900","Active product with no variants — cannot be priced or bought",""
"review","no-variant","OPP-15065NKPM","jaquar-single-lever-exposed-parts-kit-of-diverter-consisting-operating-lever-wall-flange-with-seals-button-compatible-with-item-ald-065n-88-opp-15065nkpm","Single Lever Exposed Parts Kit of Diverter Consisting Operating Lever, Wall Flange (with Seals) & Button (Compatible with Item ALD-065N) 88","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OPP-15193KPM","jaquar-single-lever-3-inlet-diverter-exposed-parts-kit-operating-lever-wall-flange-button-only-suitable-for-item-ald-193-telni-dloc-psb-2-1-telni-toh-psb-2-1-058-51-48-front-opp-15193kpm","Single Lever 3-Inlet Diverter Exposed Parts Kit Operating Lever, Wall Flange & Button Only (Suitable For Item ALD-193) telnI dloC PSB ""2/1 telnI toH PSB ""2/1 058 51 Ø48 FRONT","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OPP-15193KPM","jaquar-single-lever-3-inlet-diverter-exposed-parts-kit-operating-lever-wall-flange-button-only-suitable-for-item-ald-193-telni-dloc-psb-2-1-telni-toh-psb-2-1-058-51-48-front-opp-15193kpm","Single Lever 3-Inlet Diverter Exposed Parts Kit Operating Lever, Wall Flange & Button Only (Suitable For Item ALD-193) telnI dloC PSB ""2/1 telnI toH PSB ""2/1 058 51 Ø48 FRONT","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OPP-15661KPM","jaquar-aquamax-exposed-part-kit-of-thermostatic-shower-mixer-suitable-for-ald-661-105-diverter-handle-thermostate-handle-wall-flange-092-8-66-66-ii-i-iii-off-38-54-54-opp-15661kpm","Aquamax Exposed Part Kit of Thermostatic Shower Mixer (Suitable for ALD-661) 105 DIVERTER HANDLE THERMOSTATE HANDLE WALL FLANGE 092 8 66 66 II I III OFF 38° 54Ø 54Ø","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OPP-15661KPM","jaquar-aquamax-exposed-part-kit-of-thermostatic-shower-mixer-suitable-for-ald-661-105-diverter-handle-thermostate-handle-wall-flange-092-8-66-66-ii-i-iii-off-38-54-54-opp-15661kpm","Aquamax Exposed Part Kit of Thermostatic Shower Mixer (Suitable for ALD-661) 105 DIVERTER HANDLE THERMOSTATE HANDLE WALL FLANGE 092 8 66 66 II I III OFF 38° 54Ø 54Ø","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OPP-15681KPM","jaquar-aquamax-exposed-part-with-2-way-diverter-opp-15681kpm","Aquamax Exposed Part with 2-way diverter","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OPP-15681KPM","jaquar-aquamax-exposed-part-with-2-way-diverter-opp-15681kpm","Aquamax Exposed Part with 2-way diverter","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OPP-15683KPM","jaquar-91-aquamax-exposed-part-kit-of-thermostatic-shower-mixer-with-3-way-diverter-suitable-for-ald-683-opp-15683kpm","91 Aquamax Exposed Part Kit of Thermostatic Shower Mixer with 3-way diverter (Suitable for ALD-683)","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OPP-15683KPM","jaquar-91-aquamax-exposed-part-kit-of-thermostatic-shower-mixer-with-3-way-diverter-suitable-for-ald-683-opp-15683kpm","91 Aquamax Exposed Part Kit of Thermostatic Shower Mixer with 3-way diverter (Suitable for ALD-683)","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OPP-15783KPM","jaquar-consisting-of-aquamax-exposed-part-kit-of-single-lever-shower-mixer-with-3-way-diverter-suitable-for-ald-783-single-lever-bidet-112-011-07-30-63-573-52-1-2-bsp-1-2-bsp1-1-4-bsp-max-180-06-nim-dednemmocer-021-xam-061-otpu-og-nac-ti-5101-220-130-50-100-0711-1-2-bsp-1-2-bsp-o","Consisting of Aquamax Exposed Part Kit of Single Lever Shower Mixer with 3-way diverter (Suitable for ALD-783) Single Lever | Bidet 112 011 07 30° Ø63 573 Ø52 1/2""BSP 1/2""BSP1-1/4""BSP Max. 180 06.niM )dednemmocer( 021 .xaM 061 otpu og nac ti 5101 220 Ø130 50 100 0711 1/2""BSP 1/2"" BSP","No image of any kind — renders the 'photo coming soon' tile",""
"review","no-variant","OPP-15783KPM","jaquar-consisting-of-aquamax-exposed-part-kit-of-single-lever-shower-mixer-with-3-way-diverter-suitable-for-ald-783-single-lever-bidet-112-011-07-30-63-573-52-1-2-bsp-1-2-bsp1-1-4-bsp-max-180-06-nim-dednemmocer-021-xam-061-otpu-og-nac-ti-5101-220-130-50-100-0711-1-2-bsp-1-2-bsp-o","Consisting of Aquamax Exposed Part Kit of Single Lever Shower Mixer with 3-way diverter (Suitable for ALD-783) Single Lever | Bidet 112 011 07 30° Ø63 573 Ø52 1/2""BSP 1/2""BSP1-1/4""BSP Max. 180 06.niM )dednemmocer( 021 .xaM 061 otpu og nac ti 5101 220 Ø130 50 100 0711 1/2""BSP 1/2"" BSP","Active product with no variants — cannot be priced or bought",""
"review","missing-image","OPS-WHT-15961BIUFSMTL","jaquar-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-ops-wht-15961biufsmtl","CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900 CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900 CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900","No image of any kind — renders the 'photo coming soon' tile",""
"review","price-in-name","OPS-WHT-15961BIUFSMTL","jaquar-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-ops-wht-15961biufsmtl","CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900 CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900 CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900","Looks like a price or a model number in the title: 3,900, 3,900, 3,900",""
"review","no-variant","OPS-WHT-15961BIUFSMTL","jaquar-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-close-seat-cover-for-ops-wht-15953biufpm-15753p180ufpmz-15953biufpm-3-900-ops-wht-15961biufsmtl","CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900 CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900 CLOSE SEAT COVER FOR OPS WHT-15953BIUFPM, 15753P180UFPMZ, 15953BIUFPM 3,900","Active product with no variants — cannot be priced or bought",""
"review","no-variant","ORP-10065NKPM","jaquar-single-lever-exposed-parts-kit-of-diverter-consisting-operating-lever-wall-flange-with-seals-button-compatible-with-item-ald-065n-96-orp-10065nkpm","Single Lever Exposed Parts Kit of Diverter Consisting Operating Lever, Wall Flange (with Seals) & Button (Compatible with Item ALD-065N) 96","Active product with no variants — cannot be priced or bought",""
